MsgID.GLOBAL_POSITION,0.0000000,-122.3956713,37.7933025,4.9920000
MsgID.LOCAL_VELOCITY,0.0000000,-2.5800000,-4.9600000,0.0300000
MsgID.LOCAL_POSITION,66.3440000,2.3347971,7.1611123,-4.9921341
MsgID.LOCAL_VELOCITY,66.3440000,-2.5803351,-4.9636464,0.0361796
MsgID.LOCAL_POSITION,66.5940000,1.7252277,5.6393433,-4.9918427
MsgID.LOCAL_VELOCITY,66.5940000,-2.5581040,-5.9654846,0.0135347
MsgID.GLOBAL_POSITION,0.0000000,-122.3956885,37.7932970,4.9910000
MsgID.LOCAL_VELOCITY,0.0000000,-2.5500000,-5.9600000,0.0100000
MsgID.LOCAL_POSITION,66.8440000,1.2877976,3.9045908,-4.9854193
MsgID.LOCAL_VELOCITY,66.8440000,-2.5243578,-6.8931355,-0.0115877
MsgID.GLOBAL_POSITION,0.0000000,-122.3957080,37.7932931,4.9850000
MsgID.LOCAL_VELOCITY,0.0000000,-2.5200000,-6.8900000,-0.0100000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,67.0940000,0.4604993,2.2283983,-4.9795008
MsgID.LOCAL_VELOCITY,67.0940000,-2.3948271,-6.8923640,-0.0527834
MsgID.GLOBAL_POSITION,0.0000000,-122.3957268,37.7932856,4.9790000
MsgID.LOCAL_VELOCITY,0.0000000,-2.3900000,-6.8900000,-0.0500000
MsgID.LOCAL_POSITION,67.3440000,-0.1369564,0.6949564,-4.9899178
MsgID.LOCAL_VELOCITY,67.3440000,-1.6902591,-5.5370917,-0.0689379
MsgID.GLOBAL_POSITION,0.0000000,-122.3957441,37.7932803,4.9890000
MsgID.LOCAL_VELOCITY,0.0000000,-1.6900000,-5.5300000,-0.0600000
MsgID.LOCAL_POSITION,67.5940000,-0.4606748,-0.4658325,-4.9973717
MsgID.LOCAL_VELOCITY,67.5940000,-1.0624398,-4.0198016,-0.0064244
MsgID.GLOBAL_POSITION,0.0000000,-122.3957571,37.7932774,4.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-1.0600000,-4.0100000,0.0000000
MsgID.LOCAL_POSITION,67.8440000,-0.5211201,-1.1403474,-4.9981623
MsgID.LOCAL_VELOCITY,67.8440000,-0.6374741,-2.5912793,0.0618586
MsgID.GLOBAL_POSITION,0.0000000,-122.3957647,37.7932768,4.9980000
MsgID.LOCAL_VELOCITY,0.0000000,-0.6300000,-2.5900000,0.0600000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,68.0940000,-0.5727568,-1.7175184,-5.0019779
MsgID.LOCAL_VELOCITY,68.0940000,-0.2065838,-1.2230299,0.0971809
MsgID.GLOBAL_POSITION,0.0000000,-122.3957712,37.7932764,5.0010000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2000000,-1.2200000,0.0900000
MsgID.LOCAL_POSITION,68.3440000,-0.5628679,-1.9030480,-5.0050182
MsgID.LOCAL_VELOCITY,68.3440000,0.1329980,0.0716736,0.1353900
MsgID.GLOBAL_POSITION,0.0000000,-122.3957733,37.7932764,5.0050000
MsgID.LOCAL_VELOCITY,0.0000000,0.1300000,0.0700000,0.1300000
MsgID.LOCAL_POSITION,68.5940000,-0.5081916,-1.7193811,-4.9999986
MsgID.LOCAL_VELOCITY,68.5940000,0.4256228,1.3251938,0.1378653
MsgID.GLOBAL_POSITION,0.0000000,-122.3957712,37.7932769,4.9990000
MsgID.LOCAL_VELOCITY,0.0000000,0.4200000,1.3200000,0.1300000
MsgID.LOCAL_POSITION,68.8450000,-0.5557795,-1.1434001,-4.9960518
MsgID.LOCAL_VELOCITY,68.8450000,0.6817333,2.2341263,0.0833461
MsgID.GLOBAL_POSITION,0.0000000,-122.3957648,37.7932765,4.9960000
MsgID.LOCAL_VELOCITY,0.0000000,0.6800000,2.2300000,0.0800000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,69.0950000,-0.3964977,-0.5204080,-4.9842682
MsgID.LOCAL_VELOCITY,69.0950000,0.8421712,2.1599822,0.0503081
MsgID.GLOBAL_POSITION,0.0000000,-122.3957578,37.7932779,4.9840000
MsgID.LOCAL_VELOCITY,0.0000000,0.8400000,2.1500000,0.0500000
MsgID.LOCAL_POSITION,69.3450000,-0.1408693,-0.1624803,-4.9784665
MsgID.LOCAL_VELOCITY,69.3450000,0.7385050,1.4409521,-0.0327829
MsgID.GLOBAL_POSITION,0.0000000,-122.3957537,37.7932802,4.9780000
MsgID.LOCAL_VELOCITY,0.0000000,0.7300000,1.4400000,-0.0300000
MsgID.LOCAL_POSITION,69.5950000,0.2073351,0.0341320,-4.9829421
MsgID.LOCAL_VELOCITY,69.5950000,0.3310919,0.6611409,-0.0699575
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932834,4.9820000
MsgID.LOCAL_VELOCITY,0.0000000,0.3300000,0.6600000,-0.0600000
MsgID.LOCAL_POSITION,69.8450000,0.2239242,0.1164401,-4.9787292
MsgID.LOCAL_VELOCITY,69.8450000,0.0985245,0.2754912,-0.1269909
MsgID.GLOBAL_POSITION,0.0000000,-122.3957506,37.7932835,4.9780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0900000,0.2700000,-0.1200000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,70.0950000,0.1699658,0.0724404,-4.8311915
MsgID.LOCAL_VELOCITY,70.0950000,0.0630769,0.1881330,1.2391553
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932830,4.8310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0600000,0.1800000,1.2300000
MsgID.LOCAL_POSITION,70.3450000,0.1506279,0.1597052,-4.3995366
MsgID.LOCAL_VELOCITY,70.3450000,0.0447616,0.1193395,1.8160439
MsgID.GLOBAL_POSITION,0.0000000,-122.3957501,37.7932829,4.3990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,0.1100000,1.8100000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957479,37.7932829,3.8880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0500000,2.0100000
MsgID.LOCAL_POSITION,70.5950000,0.1536224,0.3552310,-3.8883059
MsgID.LOCAL_VELOCITY,70.5950000,0.0291575,0.0593858,2.0106509
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7932830,3.3520000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0100000,2.0100000
MsgID.LOCAL_POSITION,70.8450000,0.1650375,0.1431070,-3.3529954
MsgID.LOCAL_VELOCITY,70.8450000,0.0164945,0.0146687,2.0101607
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957498,37.7932820,2.8230000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,2.0200000
MsgID.LOCAL_POSITION,71.0950000,0.0497347,0.1836609,-2.8236501
MsgID.LOCAL_VELOCITY,71.0950000,0.0108905,0.0009044,2.0213702
MsgID.GLOBAL_POSITION,0.0000000,-122.3957491,37.7932831,2.2940000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,2.0200000
MsgID.LOCAL_POSITION,71.3450000,0.1764268,0.2484291,-2.2947149
MsgID.LOCAL_VELOCITY,71.3450000,0.0163300,-0.0061618,2.0240858
MsgID.GLOBAL_POSITION,0.0000000,-122.3957487,37.7932837,1.7640000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,1.9800000
MsgID.LOCAL_POSITION,71.5950000,0.2390776,0.2888174,-1.7647969
MsgID.LOCAL_VELOCITY,71.5950000,0.0114664,-0.0153295,1.9844790
MsgID.GLOBAL_POSITION,0.0000000,-122.3957493,37.7932834,1.2500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,2.0400000
MsgID.LOCAL_POSITION,71.8450000,0.2108663,0.2313652,-1.2507615
MsgID.LOCAL_VELOCITY,71.8450000,0.0002475,-0.0195870,2.0407319
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932834,0.7370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,2.0200000
MsgID.LOCAL_POSITION,72.0950000,0.2098703,0.1331108,-0.7372409
MsgID.LOCAL_VELOCITY,72.0950000,-0.0029674,-0.0180809,2.0216391
MsgID.LOCAL_POSITION,72.3460000,0.1729926,0.0905391,-0.2354603
MsgID.LOCAL_VELOCITY,72.3460000,-0.0049292,-0.0098217,2.0454667
MsgID.GLOBAL_POSITION,0.0000000,-122.3957509,37.7932831,0.2350000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,2.0400000
MsgID.LOCAL_POSITION,72.5960000,0.2836129,0.2423962,0.0267029
MsgID.LOCAL_VELOCITY,72.5960000,-0.0403902,0.0150723,-0.1112281
MsgID.GLOBAL_POSITION,0.0000000,-122.3957492,37.7932841,-0.0260000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0400000,0.0100000,-0.1100000
MsgID.LOCAL_POSITION,72.8460000,0.3321710,0.1108212,-0.0217965
MsgID.LOCAL_VELOCITY,72.8460000,-0.0353630,0.0008652,0.0414320
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7932845,0.0210000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,0.0000000,0.0400000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,73.0960000,0.2045088,0.2491949,-0.0335868
MsgID.LOCAL_VELOCITY,73.0960000,0.0000015,-0.0000069,-0.0000067
MsgID.GLOBAL_POSITION,0.0000000,-122.3957491,37.7932833,0.0330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,73.3460000,0.2389353,0.3685386,-0.0805544
MsgID.LOCAL_VELOCITY,73.3460000,-0.0000041,-0.0000088,0.0000333
MsgID.GLOBAL_POSITION,0.0000000,-122.3957478,37.7932837,0.0800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,73.5960000,0.2084798,0.2378638,-0.1275107
MsgID.LOCAL_VELOCITY,73.5960000,-0.0000022,0.0000118,-0.0000555
MsgID.GLOBAL_POSITION,0.0000000,-122.3957492,37.7932834,0.1270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,73.8460000,0.1926603,0.0818778,-0.1692342
MsgID.LOCAL_VELOCITY,73.8460000,-0.0000136,-0.0000294,0.0001407
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932832,0.1690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,74.0960000,0.2998464,0.1628613,-0.1995462
MsgID.LOCAL_VELOCITY,74.0960000,-0.0000008,0.0000047,-0.0000204
MsgID.GLOBAL_POSITION,0.0000000,-122.3957501,37.7932842,0.1990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,74.3460000,0.2410955,0.3049707,-0.2195413
MsgID.LOCAL_VELOCITY,74.3460000,0.0000075,0.0000073,-0.0001091
MsgID.GLOBAL_POSITION,0.0000000,-122.3957485,37.7932837,0.2190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,74.5960000,0.0613439,0.4162429,-0.2312873
MsgID.LOCAL_VELOCITY,74.5960000,0.0000017,-0.0000183,0.0000105
MsgID.GLOBAL_POSITION,0.0000000,-122.3957472,37.7932821,0.2310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,74.8460000,0.1960493,0.2695805,-0.2376671
MsgID.LOCAL_VELOCITY,74.8460000,0.0000333,-0.0000103,0.0001321
MsgID.GLOBAL_POSITION,0.0000000,-122.3957489,37.7932833,0.2370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,75.0960000,0.0849827,0.2882690,-0.2411686
MsgID.LOCAL_VELOCITY,75.0960000,0.0000251,0.0000194,-0.0000604
MsgID.GLOBAL_POSITION,0.0000000,-122.3957487,37.7932823,0.2410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,75.3460000,0.0116540,0.3068954,-0.2431881
MsgID.LOCAL_VELOCITY,75.3460000,0.0000181,-0.0000051,-0.0001092
MsgID.GLOBAL_POSITION,0.0000000,-122.3957485,37.7932816,0.2430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,75.5960000,0.1275130,0.0958993,-0.2442532
MsgID.LOCAL_VELOCITY,75.5960000,0.0000047,0.0000017,-0.0000305
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7932827,0.2440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,75.8470000,0.2349578,0.0710123,-0.2440156
MsgID.LOCAL_VELOCITY,75.8470000,0.0000025,-0.0000027,-0.0001164
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932836,0.2440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,76.0970000,0.2014173,0.1519132,-0.2410659
MsgID.LOCAL_VELOCITY,76.0970000,-0.0000044,0.0000046,-0.0001152
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7932833,0.2410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,76.3470000,0.1904161,0.3186404,-0.2325275
MsgID.LOCAL_VELOCITY,76.3470000,0.0000066,-0.0000013,-0.0000303
